,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed,gene_symbol,Candidate_EMG,delabel
SK1_07T04170.1|CDS=1-786|Name=YGR207C|CIR1,641.3891411,-0.90221991,0.117910475,-7.651736721,1.98E-14,2.02E-13,DOWN,CIR1,FALSE,NA
SK1_04T02690.1|CDS=1-1005|Name=YDR051C|DET1,409.9072752,-0.975647854,0.127555638,-7.648802268,2.03E-14,2.06E-13,DOWN,DET1,FALSE,NA
SK1_07T02880.1|CDS=1-876|Name=YGR066C|GID10,1792.055597,4.468837398,0.175446626,25.47120746,4.11E-143,1.14E-139,UP,GID10,FALSE,GID10
SK1_13T02470.1|CDS=1-1365|Name=YMR135C|GID8,4001.006964,0.762686971,0.16717193,4.562290888,5.06E-06,1.38E-05,UP,GID8,FALSE,NA
SK1_02T01470.1|CDS=1-1920|Name=YBR045C|GIP 1.00,13522.7793,2.566809623,0.746272638,3.439506546,0.000582776,0.001142207,UP,GIP 1.00,FALSE,NA
SK1_04T03110.1|CDS=1-2685|Name=YDR096W|GIS1,10026.57506,1.913883427,0.305669682,6.261279861,3.82E-10,1.96E-09,UP,GIS1,FALSE,NA
SK1_08T00590.1|CDS=1-849|Name=YHR012W|VPS29,827.9125621,-0.933307177,0.122440985,-7.622506286,2.49E-14,2.50E-13,DOWN,VPS29,FALSE,NA
SK1_14T00720.1|CDS=1-462|Name=YNL255C|GIS2,1715.535637,1.314759319,0.166263819,7.907669419,2.62E-15,3.06E-14,UP,GIS2,FALSE,NA
SK1_13T01420.1|CDS=1-1254|Name=YMR021C|MAC1,432.3046879,-1.013358426,0.133111213,-7.612870511,2.68E-14,2.68E-13,DOWN,MAC1,FALSE,NA
SK1_04T00390.1|CDS=1-1617|Name=YDL207W|GLE1,578.7930111,0.752458896,0.137301811,5.480327527,4.25E-08,1.61E-07,UP,GLE1,FALSE,NA
SK1_11T02630.1|CDS=1-1851|Name=YKR058W|GLG1,1106.732933,0.788451974,0.112928221,6.981886061,2.91E-12,2.16E-11,UP,GLG1,FALSE,NA
SK1_15T01550.1|CDS=1-1041|Name=YOR007C|SGT2,7392.232548,-1.318567555,0.173379167,-7.605109545,2.85E-14,2.84E-13,DOWN,SGT2,FALSE,NA
SK1_03T00270.1|CDS=1-1503|Name=YCL040W|GLK1,3254.533286,1.486857103,0.166621029,8.923586103,4.51E-19,9.60E-18,UP,GLK1,FALSE,NA
SK1_16T03010.1|CDS=1-1113|Name=YPR035W|GLN1,19522.22857,3.03575029,0.244233714,12.42969382,1.80E-35,2.37E-33,UP,GLN1,FALSE,NA
SK1_04T00470.1|CDS=1-2064|Name=YDL199C|YDL199C,3050.912198,-1.19412953,0.157565508,-7.578622658,3.49E-14,3.46E-13,DOWN,YDL199C,FALSE,NA
SK1_12T02810.1|CDS=1-4671|Name=YLR247C|IRC20,1564.478818,-1.282830459,0.169378139,-7.573766408,3.63E-14,3.59E-13,DOWN,IRC20,FALSE,NA
SK1_12T01580.1|CDS=1-1956|Name=YLR103C|CDC45,422.9674126,-0.942078703,0.124430153,-7.571144753,3.70E-14,3.65E-13,DOWN,CDC45,FALSE,NA
SK1_13T03560.1|CDS=1-2085|Name=YMR246W|FAA4,14783.71222,-1.424524257,0.188233184,-7.567869944,3.79E-14,3.74E-13,DOWN,FAA4,FALSE,NA
SK1_15T04550.1|CDS=1-1992|Name=YOR350C|MNE1,3533.893897,-1.1065152,0.146396431,-7.558348172,4.08E-14,4.02E-13,DOWN,MNE1,FALSE,NA
SK1_04T00690.1|CDS=1-1764|Name=YDL174C|DLD1,3448.813239,-1.148916108,0.152089838,-7.554193791,4.21E-14,4.14E-13,DOWN,DLD1,FALSE,NA
SK1_05T00820.1|CDS=1-597|Name=YER012W|PRE1,4327.245627,-1.301840454,0.172413752,-7.550676413,4.33E-14,4.24E-13,DOWN,PRE1,FALSE,NA
SK1_05T01120.1|CDS=1-2193|Name=YER040W|GLN3,900.4879111,0.765678302,0.162845729,4.701862976,2.58E-06,7.29E-06,UP,GLN3,FALSE,NA
SK1_04T03410.1|CDS=1-3447|Name=YDR128W|MTC5,1483.266393,-1.097716331,0.145679613,-7.535140376,4.88E-14,4.77E-13,DOWN,MTC5,FALSE,NA
SK1_05T00270.1|CDS=1-1164|Name=YEL046C|GLY1,3616.346452,1.159626943,0.194951887,5.948272461,2.71E-09,1.24E-08,UP,GLY1,FALSE,NA
SK1_06T00500.1|CDS=1-480|Name=YFL017C|GNA1,2309.636522,2.66121379,0.261406842,10.18035245,2.43E-24,1.06E-22,UP,GNA1,FALSE,NA
SK1_08T02260.1|CDS=1-1470|Name=YHR183W|GND1,2132.629588,1.768884176,0.235066865,7.525025602,5.27E-14,5.13E-13,UP,GND1,FALSE,NA
SK1_05T00080.1|CDS=1-1887|Name=YEL065W|SIT 1.00,12781.16348,-1.313128772,0.174586442,-7.521367387,5.42E-14,5.26E-13,DOWN,SIT 1.00,FALSE,NA
SK1_04T06830.1|CDS=1-1992|Name=YDR508C|GNP1,12263.38436,1.365460798,0.250091319,5.459848848,4.77E-08,1.79E-07,UP,GNP1,FALSE,NA
SK1_13T04000.1|CDS=1-417|Name=YMR292W|GOT1,111.0505954,0.682184612,0.225388989,3.026698928,0.002472401,0.004371571,UP,GOT1,FALSE,NA
SK1_13T03890.1|CDS=1-915|Name=YMR281W|GPI12,737.0483746,1.953984604,0.175259264,11.1491088,7.23E-29,5.33E-27,UP,GPI12,FALSE,NA
SK1_02T01090.1|CDS=1-1302|Name=YBR004C|GPI18,445.3374082,0.760709113,0.133873682,5.682290232,1.33E-08,5.47E-08,UP,GPI18,FALSE,NA
SK1_04T06210.1|CDS=1-423|Name=YDR437W|GPI19,97.44546471,1.105128949,0.289711136,3.814589123,0.00013641,0.000295305,UP,GPI19,FALSE,NA
SK1_04T05250.1|CDS=1-1236|Name=YDR331W|GPI8,815.9053064,1.523950176,0.262280137,5.810391119,6.23E-09,2.72E-08,UP,GPI8,FALSE,NA
SK1_14T01030.1|CDS=1-1302|Name=YNL220W|ADE12,432.1186481,-1.147119437,0.153173843,-7.489003422,6.94E-14,6.65E-13,DOWN,ADE12,FALSE,NA
SK1_12T00270.1|CDS=1-1899|Name=YLL035W|GRC3,92.73924904,1.208407719,0.241813558,4.997270331,5.81E-07,1.82E-06,UP,GRC3,FALSE,NA
SK1_16T00590.1|CDS=1-507|Name=YPL223C|GRE1,234.5426332,0.744204272,0.23945447,3.107915551,0.001884119,0.003409916,UP,GRE1,FALSE,NA
SK1_10T02710.1|CDS=1-3456|Name=YJR090C|GRR1,5329.115547,0.888602946,0.240594819,3.693358607,0.000221312,0.000462621,UP,GRR1,FALSE,NA
SK1_16T02120.1|CDS=1-453|Name=YPL059W|GRX5,795.0571965,0.612291139,0.126100481,4.855581299,1.20E-06,3.57E-06,UP,GRX5,FALSE,NA
SK1_05T02120.1|CDS=1-1356|Name=YER136W|GDI1,4286.056278,-1.220811399,0.163297165,-7.476010992,7.66E-14,7.27E-13,DOWN,GDI1,FALSE,NA
SK1_02T01180.1|CDS=1-612|Name=YBR014C|GRX7,746.4233285,1.09452819,0.129376812,8.460002776,2.67E-17,4.21E-16,UP,GRX7,FALSE,NA
SK1_12T03820.1|CDS=1-330|Name=YLR364W|GRX8,174.6660266,1.902233522,0.782119708,2.432151373,0.015009433,0.023154898,UP,GRX8,FALSE,NA
SK1_07T02570.1|CDS=1-5688|Name=YGR032W|GSC2,36918.31663,0.717649568,0.290452831,2.470795565,0.013481286,0.020925893,UP,GSC2,FALSE,NA
SK1_07T03670.1|CDS=1-1071|Name=YGR154C|GTO1,473.3032856,0.885266301,0.190717213,4.641774527,3.45E-06,9.59E-06,UP,GTO1,FALSE,NA
SK1_13T03590.1|CDS=1-1101|Name=YMR251W|GTO3,1092.686622,3.63337156,0.192105313,18.91343611,8.84E-80,6.98E-77,UP,GTO3,FALSE,GTO3
SK1_13T00110.1|CDS=1-933|Name=YML121W|GTR1,391.735494,0.628714536,0.143537997,4.380126162,1.19E-05,3.07E-05,UP,GTR1,FALSE,NA
SK1_12T02990.1|CDS=1-1713|Name=YLR267W|BOP 2.00,4679.348793,-1.364096711,0.183177169,-7.446870793,9.56E-14,8.97E-13,DOWN,BOP 2.00,FALSE,NA
SK1_14T00690.1|CDS=1-2265|Name=YNL258C|DSL1,1229.659949,-1.002525505,0.134632092,-7.446408108,9.59E-14,8.99E-13,DOWN,DSL1,FALSE,NA
SK1_07T00710.1|CDS=1-1215|Name=YGL181W|GTS1,1148.862604,1.480032011,0.18156102,8.151705772,3.59E-16,4.85E-15,UP,GTS1,FALSE,NA
SK1_12T00830.1|CDS=1-5619|Name=YLR024C|UBR2,3011.199823,-1.703218785,0.228999114,-7.437665376,1.02E-13,9.57E-13,DOWN,UBR2,FALSE,NA
SK1_07T02910.1|CDS=1-3468|Name=YGR070W|ROM1,1525.002371,-1.344489698,0.180911813,-7.431740768,1.07E-13,9.99E-13,DOWN,ROM1,FALSE,NA
SK1_09T01930.1|CDS=1-705|Name=YIR038C|GTT1,5263.90101,2.910956371,0.200715146,14.50292333,1.16E-47,3.06E-45,UP,GTT1,FALSE,NA
SK1_05T00550.1|CDS=1-1017|Name=YEL017W|GTT3,616.5459189,1.392486367,0.193194889,7.207677035,5.69E-13,4.72E-12,UP,GTT3,FALSE,NA
SK1_13T03280.1|CDS=1-1578|Name=YMR217W|GUA1,1121.174893,1.545302306,0.209653586,7.370741118,1.70E-13,1.52E-12,UP,GUA1,FALSE,NA
SK1_11T02300.1|CDS=1-2748|Name=YKR021W|ALY1,584.5605013,-0.845641752,0.114080841,-7.412653553,1.24E-13,1.15E-12,DOWN,ALY1,FALSE,NA
SK1_03T00710.1|CDS=1-3150|Name=YCR011C|ADP 1,2794.98698,-1.158380544,0.156284339,-7.412006536,1.24E-13,1.15E-12,DOWN,ADP 1,FALSE,NA
SK1_04T06350.1|CDS=1-564|Name=YDR454C|GUK1,2455.056073,2.287165613,0.241047011,9.488462853,2.34E-21,6.68E-20,UP,GUK1,FALSE,NA
SK1_15T04500.1|CDS=1-876|Name=YOR344C|TYE7,292.3344899,-1.105803544,0.149314295,-7.405878619,1.30E-13,1.20E-12,DOWN,TYE7,FALSE,NA
SK1_13T00600.1|CDS=1-1755|Name=YML070W|DAK1,2599.043178,-1.314349265,0.177481073,-7.405574257,1.31E-13,1.20E-12,DOWN,DAK1,FALSE,NA
SK1_16T00910.1|CDS=1-1830|Name=YPL189W|GUP2,143.5626371,1.134727698,0.279347846,4.062059952,4.86E-05,0.000112574,UP,GUP2,FALSE,NA
SK1_16T02980.1|CDS=1-3102|Name=YPR032W|SRO7,1951.769263,-0.993407837,0.134167751,-7.404222179,1.32E-13,1.21E-12,DOWN,SRO7,FALSE,NA
SK1_09T01290.1|CDS=1-3960|Name=YIL030C|SSM4,4224.829248,-1.397998183,0.188974921,-7.397797408,1.38E-13,1.27E-12,DOWN,SSM4,FALSE,NA
SK1_05T02490.1|CDS=1-900|Name=YER175C|TMT 1.00,335.0515779,-1.1578014,0.156586209,-7.394018983,1.42E-13,1.30E-12,DOWN,TMT 1.00,FALSE,NA
SK1_04T02070.1|CDS=1-1596|Name=YDL020C|RPN4,6289.628104,-1.391486825,0.188291013,-7.390086239,1.47E-13,1.34E-12,DOWN,RPN4,FALSE,NA
SK1_08T00150.1|CDS=1-2130|Name=YHL032C|GUT1,1594.818684,0.854725479,0.145762945,5.863804946,4.52E-09,2.01E-08,UP,GUT1,FALSE,NA
SK1_09T00140.1|CDS=1-1950|Name=YIL155C|GUT2,8085.547424,1.663238507,0.268281629,6.199598963,5.66E-10,2.84E-09,UP,GUT2,FALSE,NA
SK1_07T04660.1|CDS=1-2430|Name=YGR261C|APL6,690.2573045,-0.790788626,0.107030289,-7.388456444,1.49E-13,1.35E-12,DOWN,APL6,FALSE,NA
SK1_10T01170.1|CDS=1-1497|Name=YJL091C|GWT1,255.4276719,1.133632382,0.138308219,8.196420945,2.48E-16,3.47E-15,UP,GWT1,FALSE,NA
SK1_06T00360.1|CDS=1-693|Name=YFL031W|HAC1,9644.140574,1.50554607,0.164082714,9.175531265,4.49E-20,1.10E-18,UP,HAC1,FALSE,NA
SK1_07T04020.1|CDS=1-999|Name=YGR192C|TDH3,10106.41382,-1.707881053,0.231385197,-7.38111632,1.57E-13,1.42E-12,DOWN,TDH3,FALSE,NA
SK1_02T02010.1|CDS=1-2262|Name=YBR102C|EXO84,743.3107263,-1.034475168,0.140171483,-7.380068674,1.58E-13,1.43E-12,DOWN,EXO84,FALSE,NA
SK1_11T01040.1|CDS=1-1662|Name=YKL109W|HAP4,6316.722543,0.718142989,0.207081445,3.467925329,0.000524493,0.001034947,UP,HAP4,FALSE,NA
SK1_13T03980.1|CDS=1-1518|Name=YMR290C|HAS1,356.7685457,0.778489379,0.170730942,4.559743939,5.12E-06,1.39E-05,UP,HAS1,FALSE,NA
SK1_03T00410.1|CDS=1-582|Name=YCL026C-B|HBN1,116.1061253,0.840569226,0.290584322,2.892686087,0.003819628,0.006524166,UP,HBN1,FALSE,NA
SK1_02T00230.1|CDS=1-1266|Name=YBL091C|MAP2,1120.417867,-0.783052055,0.106423453,-7.357889974,1.87E-13,1.67E-12,DOWN,MAP2,FALSE,NA
SK1_04T05770.1|CDS=1-1899|Name=YDR386W|MUS81,551.9129641,-0.932791453,0.126827713,-7.354792013,1.91E-13,1.71E-12,DOWN,MUS81,FALSE,NA
SK1_06T00690.1|CDS=1-468|Name=YFR003C|YPI1,1169.304605,-0.97690634,0.133084436,-7.340500297,2.13E-13,1.90E-12,DOWN,YPI1,FALSE,NA
SK1_02T01010.1|CDS=1-2931|Name=YBL005W|PDR3,503.7183922,-1.123468858,0.153072798,-7.33944158,2.14E-13,1.91E-12,DOWN,PDR3,FALSE,NA
SK1_10T01700.1|CDS=1-2313|Name=YJL033W|HCA4,365.4669233,0.860398327,0.18193014,4.729278648,2.25E-06,6.42E-06,UP,HCA4,FALSE,NA
SK1_13T01820.1|CDS=1-2697|Name=YMR066W|SOV1,350.5263414,-1.066948826,0.14552462,-7.331741023,2.27E-13,2.02E-12,DOWN,SOV1,FALSE,NA
SK1_06T00860.1|CDS=1-699|Name=YFR020W|CSS2,1047.79221,-0.977996867,0.13343372,-7.329458166,2.31E-13,2.05E-12,DOWN,CSS2,FALSE,NA
SK1_14T02870.1|CDS=1-3135|Name=YNL014W|HEF3,25248.4896,1.305423609,0.274186287,4.761082784,1.93E-06,5.54E-06,UP,HEF3,FALSE,NA
SK1_10T01550.1|CDS=1-1353|Name=YJL049W|CHM7,351.5895857,-0.980884867,0.133862599,-7.32754987,2.34E-13,2.07E-12,DOWN,CHM7,FALSE,NA
SK1_11T00660.1|CDS=1-1011|Name=YKL151C|NNR2,856.9779229,-1.178279525,0.16081083,-7.327115493,2.35E-13,2.08E-12,DOWN,NNR2,FALSE,NA
SK1_02T00740.1|CDS=1-1146|Name=YBL032W|HEK2,1088.408093,1.04108538,0.144574187,7.201046039,5.98E-13,4.95E-12,UP,HEK2,FALSE,NA
SK1_14T01340.1|CDS=1-2355|Name=YNL186W|UBP10,2069.559676,-0.975569857,0.133207409,-7.323690678,2.41E-13,2.12E-12,DOWN,UBP10,FALSE,NA
SK1_16T03130.1|CDS=1-3537|Name=YPR049C|ATG11,1305.67468,-1.107158583,0.151338041,-7.31579831,2.56E-13,2.25E-12,DOWN,ATG11,FALSE,NA
SK1_04T00410.1|CDS=1-984|Name=YDL205C|HEM3,500.2623883,0.619154524,0.140206708,4.416012142,1.01E-05,2.63E-05,UP,HEM3,FALSE,NA
SK1_16T00290.1|CDS=1-1467|Name=YPL254W|HFI1,399.8782325,0.703683866,0.125917073,5.58847062,2.29E-08,9.01E-08,UP,HFI1,FALSE,NA
SK1_05T00760.1|CDS=1-1557|Name=YER007W|PAC2,261.5920951,-1.051984525,0.144097429,-7.300508612,2.87E-13,2.50E-12,DOWN,PAC2,FALSE,NA
SK1_16T01500.1|CDS=1-777|Name=YPL127C|HHO1,2588.235767,0.950619204,0.173793482,5.469820817,4.50E-08,1.70E-07,UP,HHO1,FALSE,NA
SK1_12T00390.1|CDS=1-1158|Name=YLL022C|HIF1,1441.953281,1.140283579,0.152694571,7.467741476,8.16E-14,7.72E-13,UP,HIF1,FALSE,NA
SK1_01T00320.1|CDS=1-3003|Name=YAL035W|FUN12,2030.54541,-0.886748691,0.121522494,-7.296992183,2.94E-13,2.56E-12,DOWN,FUN12,FALSE,NA
SK1_10T02190.1|CDS=1-1254|Name=YJR032W|CPR7,360.7710354,-1.032257548,0.14170768,-7.284414975,3.23E-13,2.80E-12,DOWN,CPR7,FALSE,NA
SK1_04T02540.1|CDS=1-963|Name=YDR033W|MRH1,1547.680877,-2.089632904,0.286977704,-7.281516551,3.30E-13,2.86E-12,DOWN,MRH1,FALSE,NA
SK1_04T05100.1|CDS=1-1245|Name=YDR317W|HIM1,5570.628595,2.750778009,0.887555613,3.099273969,0.001939955,0.003497233,UP,HIM1,FALSE,NA
SK1_05T01290.1|CDS=1-894|Name=YER055C|HIS1,562.4780297,0.970966533,0.1346504,7.211018561,5.55E-13,4.62E-12,UP,HIS1,FALSE,NA
SK1_02T03390.1|CDS=1-1659|Name=YBR248C|HIS7,578.8554763,1.017778289,0.148389027,6.858851431,6.94E-12,4.87E-11,UP,HIS7,FALSE,NA
SK1_10T02400.1|CDS=1-495|Name=YJR055W|HIT1,198.8690402,1.824674505,0.189157496,9.64632407,5.09E-22,1.58E-20,UP,HIT1,FALSE,NA
SK1_04T03820.1|CDS=1-741|Name=YDR174W|HMO1,671.2058859,0.762273074,0.176916297,4.308665088,1.64E-05,4.14E-05,UP,HMO1,FALSE,NA
SK1_15T00940.1|CDS=1-1263|Name=YOL058W|ARG1,2777.100768,-1.446338995,0.198865291,-7.272958429,3.52E-13,3.01E-12,DOWN,ARG1,FALSE,NA
SK1_15T01760.1|CDS=1-1305|Name=YOR032C|HMS1,1004.925366,2.391642483,0.469449814,5.094564764,3.50E-07,1.14E-06,UP,HMS1,FALSE,NA
SK1_02T01360.1|CDS=1-1047|Name=YBR034C|HMT1,646.5902132,0.653894123,0.228688868,2.85931768,0.004245534,0.007198269,UP,HMT1,FALSE,NA
SK1_09T00290.1|CDS=1-486|Name=YIL138C|TPM2,2046.473698,-0.983313371,0.135341,-7.265450764,3.72E-13,3.17E-12,DOWN,TPM2,FALSE,NA
SK1_12T02430.1|CDS=1-957|Name=YLR205C|HMX1,4053.526173,1.400968912,0.181003313,7.740018066,9.94E-15,1.06E-13,UP,HMX1,FALSE,NA
SK1_04T04980.1|CDS=1-696|Name=YDR305C|HNT2,822.0575805,0.654856453,0.131805237,4.968364429,6.75E-07,2.09E-06,UP,HNT2,FALSE,NA
SK1_02T02300.1|CDS=1-1791|Name=YBR132C|AGP2,1867.731056,-0.961315575,0.132443947,-7.258282449,3.92E-13,3.33E-12,DOWN,AGP2,FALSE,NA
SK1_04T00200.1|CDS=1-1761|Name=YDL227C|HO,115.3850539,0.861945791,0.221666469,3.888480713,0.000100874,0.000222736,UP,HO,FALSE,NA
SK1_13T01530.1|CDS=1-2010|Name=YMR032W|HOF1,281.1591828,0.769488812,0.200374755,3.840248294,0.00012291,0.000268711,UP,HOF1,FALSE,NA
SK1_15T02240.1|CDS=1-2028|Name=YOR087W|YVC1,1051.450966,-0.955443659,0.132159971,-7.22944818,4.85E-13,4.10E-12,DOWN,YVC1,FALSE,NA
SK1_16T00200.1|CDS=1-1956|Name=YPL263C|KEL3,556.5524868,-0.869469877,0.120310628,-7.226875047,4.94E-13,4.17E-12,DOWN,KEL3,FALSE,NA
SK1_14T03530.1|CDS=1-1761|Name=YNR055C|HOL1,1338.454417,1.616473766,0.226259774,7.144326796,9.04E-13,7.29E-12,UP,HOL1,FALSE,NA
SK1_04T00710.1|CDS=1-6438|Name=YDL171C|GLT1,4855.748039,-1.475758511,0.204325694,-7.222579231,5.10E-13,4.29E-12,DOWN,GLT1,FALSE,NA
SK1_05T01260.1|CDS=1-1584|Name=YER052C|HOM3,1049.497389,1.385738624,0.247810319,5.591932686,2.25E-08,8.84E-08,UP,HOM3,FALSE,NA
SK1_12T01710.1|CDS=1-2064|Name=YLR117C|CLF 1.0000,1062.956618,-0.932171973,0.129089636,-7.221121686,5.16E-13,4.33E-12,DOWN,CLF 1.0000,FALSE,NA
SK1_13T02200.1|CDS=1-348|Name=YMR107W|SPG4,5185.827849,-1.583285728,0.219298973,-7.219758966,5.21E-13,4.36E-12,DOWN,SPG4,FALSE,NA
SK1_10T03210.1|CDS=1-1080|Name=YJR139C|HOM6,1890.719989,1.014949864,0.141873258,7.153919474,8.43E-13,6.84E-12,UP,HOM6,FALSE,NA
SK1_12T02020.1|CDS=1-1023|Name=YLR151C|PCD1,1436.407099,-1.069710718,0.148269973,-7.214614654,5.41E-13,4.52E-12,DOWN,PCD1,FALSE,NA
SK1_16T00980.1|CDS=1-1521|Name=YPL181W|CTI6,2761.220931,-0.923643863,0.128075104,-7.211736179,5.52E-13,4.61E-12,DOWN,CTI6,FALSE,NA
SK1_13T03600.1|CDS=1-180|Name=YMR251W-A|HOR7,3425.999625,0.86542418,0.222288548,3.893246812,9.89E-05,0.00021884,UP,HOR7,FALSE,NA
SK1_04T04790.1|CDS=1-2628|Name=YDR285W|ZIP1,4830.042473,-1.058789454,0.146840835,-7.210456525,5.58E-13,4.64E-12,DOWN,ZIP1,TRUE,ZIP1
SK1_09T00550.1|CDS=1-3252|Name=YIL112W|HOS4,6810.429584,1.773260644,0.31184039,5.686436715,1.30E-08,5.35E-08,UP,HOS4,FALSE,NA
SK1_11T01280.1|CDS=1-351|Name=YKL084W|HOT13,93.9316877,0.884810361,0.245253527,3.607737555,0.000308879,0.000631813,UP,HOT13,FALSE,NA
SK1_12T04520.1|CDS=1-567|Name=YLR445W|GMC2,573.0080617,-0.848555456,0.117852617,-7.20014098,6.02E-13,4.98E-12,DOWN,GMC2,FALSE,NA
SK1_13T02140.1|CDS=1-1863|Name=YMR100W|MUB1,3250.56568,-0.881817031,0.122476027,-7.199915404,6.02E-13,4.98E-12,DOWN,MUB1,FALSE,NA
SK1_14T03620.1|CDS=1-873|Name=YNR064C|YNR064C,442.2128066,-1.259780846,0.175031151,-7.197466507,6.13E-13,5.06E-12,DOWN,YNR064C,FALSE,NA
SK1_04T02180.1|CDS=1-1314|Name=YDL007W|RPT2,9033.309674,-1.150608002,0.159927841,-7.194544702,6.27E-13,5.16E-12,DOWN,RPT2,FALSE,NA
SK1_15T00050.1|CDS=1-2199|Name=YOL155C|HPF1,2790.964938,0.800023697,0.151719313,5.273051126,1.34E-07,4.71E-07,UP,HPF1,FALSE,NA
SK1_04T02380.1|CDS=1-489|Name=YDR014W-A|HED1,2040.985645,-0.888353701,0.123522628,-7.19182964,6.39E-13,5.25E-12,DOWN,HED1,FALSE,NA
SK1_02T01080.1|CDS=1-1422|Name=YBR003W|COQ1,583.4936226,-0.993617234,0.138216516,-7.188845882,6.53E-13,5.36E-12,DOWN,COQ1,FALSE,NA
SK1_04T05890.1|CDS=1-666|Name=YDR399W|HPT1,319.872107,1.67379749,0.229995772,7.277514186,3.40E-13,2.93E-12,UP,HPT1,FALSE,NA
SK1_15T01140.1|CDS=1-765|Name=YOL038W|PRE6,6054.587374,-1.095950962,0.152468609,-7.188043313,6.57E-13,5.38E-12,DOWN,PRE6,FALSE,NA
SK1_12T03270.1|CDS=1-735|Name=YLR301W|HRI1,466.358575,0.7006799,0.148339177,4.723498647,2.32E-06,6.60E-06,UP,HRI1,FALSE,NA
SK1_02T02730.1|CDS=1-1356|Name=YBR177C|EHT1,1665.038433,-0.850318002,0.118326005,-7.186230951,6.66E-13,5.43E-12,DOWN,EHT1,FALSE,NA
SK1_05T00490.1|CDS=1-4380|Name=YEL022W|GEA2,756.2413039,-0.931397922,0.129699233,-7.181213799,6.91E-13,5.63E-12,DOWN,GEA2,FALSE,NA
SK1_14T00620.1|CDS=1-846|Name=YNL265C|IST1,920.550201,-1.088867934,0.151872044,-7.169640331,7.52E-13,6.11E-12,DOWN,IST1,FALSE,NA
SK1_11T02270.1|CDS=1-2178|Name=YKR018C|YKR018C,6421.523655,-1.283130519,0.178974893,-7.169332493,7.54E-13,6.12E-12,DOWN,YKR018C,FALSE,NA
SK1_16T00770.1|CDS=1-1485|Name=YPL204W|HRR25,8326.893351,1.719294228,0.305652314,5.624999866,1.86E-08,7.42E-08,UP,HRR25,FALSE,NA
SK1_15T00250.1|CDS=1-366|Name=YOL133W|HRT1,1027.005251,0.906781407,0.177945315,5.095843093,3.47E-07,1.13E-06,UP,HRT1,FALSE,NA
SK1_02T02310.1|CDS=1-2484|Name=YBR133C|HSL7,1131.474625,0.619763071,0.156133606,3.969440573,7.20E-05,0.000162512,UP,HSL7,FALSE,NA
SK1_02T03250.1|CDS=1-1155|Name=YBR234C|ARC40,1825.698935,-0.719158223,0.100659324,-7.144477006,9.03E-13,7.29E-12,DOWN,ARC40,FALSE,NA
SK1_04T07060.1|CDS=1-714|Name=YDR533C|HSP31,1392.261804,1.839605363,0.190934802,9.634730532,5.70E-22,1.73E-20,UP,HSP31,FALSE,NA
SK1_04T05000.1|CDS=1-2016|Name=YDR307W|PMT7,1428.48941,-0.932142525,0.130761786,-7.128554543,1.01E-12,8.16E-12,DOWN,PMT7,FALSE,NA
SK1_15T01710.1|CDS=1-1344|Name=YOR025W|HST3,1495.858113,1.060232893,0.22192202,4.777502002,1.77E-06,5.14E-06,UP,HST3,FALSE,NA
SK1_10T02360.1|CDS=1-1506|Name=YJR051W|OSM1,990.9143946,-0.809106766,0.113609842,-7.121801677,1.07E-12,8.55E-12,DOWN,OSM1,FALSE,NA
SK1_04T03990.1|CDS=1-1113|Name=YDR191W|HST4,534.6303092,1.289213796,0.242467479,5.317058604,1.05E-07,3.75E-07,UP,HST4,FALSE,NA
SK1_15T01370.1|CDS=1-405|Name=YOL012C|HTZ1,796.3582661,0.836877544,0.154053781,5.432372627,5.56E-08,2.07E-07,UP,HTZ1,FALSE,NA
SK1_09T00910.1|CDS=1-2928|Name=YIL073C|SPO22,9152.091287,-1.099887554,0.15453534,-7.117385294,1.10E-12,8.80E-12,DOWN,SPO22,FALSE,NA
SK1_04T04910.1|CDS=1-639|Name=YDR298C|ATP5,2028.874312,-1.156665521,0.162602901,-7.113437162,1.13E-12,9.03E-12,DOWN,ATP5,FALSE,NA
SK1_07T04720.1|CDS=1-597|Name=YGR268C|HUA1,596.8463225,0.696971064,0.142125517,4.903912258,9.39E-07,2.84E-06,UP,HUA1,FALSE,NA
SK1_15T03960.1|CDS=1-732|Name=YOR284W|HUA2,115.7036681,0.749124596,0.189129725,3.960903542,7.47E-05,0.000168023,UP,HUA2,FALSE,NA
SK1_10T02230.1|CDS=1-2679|Name=YJR036C|HUL4,9819.208894,1.946464279,0.360593096,5.397952157,6.74E-08,2.48E-07,UP,HUL4,FALSE,NA
SK1_09T01790.1|CDS=1-651|Name=YIR024C|INA22,319.4493507,-1.099674014,0.154687836,-7.108988278,1.17E-12,9.27E-12,DOWN,INA22,FALSE,NA
SK1_04T05130.1|CDS=1-2007|Name=YDR320C|SWA2,799.9716179,-0.79051592,0.111245949,-7.106019819,1.19E-12,9.46E-12,DOWN,SWA2,FALSE,NA
SK1_07T02180.1|CDS=1-3228|Name=YGL013C|PDR1,2883.971887,-0.829129277,0.116695821,-7.105046868,1.20E-12,9.51E-12,DOWN,PDR1,FALSE,NA
SK1_07T01800.1|CDS=1-516|Name=YGL058W|RAD6,551.7561307,-0.755215472,0.10631095,-7.103835257,1.21E-12,9.58E-12,DOWN,RAD6,FALSE,NA
